id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,bairro,crawled_at
2535739724,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-33m2-venda-RS625000-id-2535739724/,"Apartamento com Quarto à Venda, 33m²","Avenida Santo Amaro, 3131 - Brooklin, São Paulo - SP",33,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 625.000,R$ 495,Brooklin,2021-10-10 13:59
2537535610,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-206m2-venda-RS1500000-id-2537535610/,"Apartamento com 3 Quartos à Venda, 206m²","Rua Nebraska, 199 - Brooklin, São Paulo - SP",206,3 Quartos,4 Banheiros,2 Vagas,"Jardim
Salão de festas
Portaria 24h
Aceita animais",R$ 1.500.000,R$ 2.977,Brooklin,2021-10-10 13:59
2537005201,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-25m2-venda-RS279000-id-2537005201/,"Apartamento com Quarto à Venda, 25m²","Rua Bartolomeu Feio - Brooklin, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,,R$ 279.000,,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/residencial-caroline-2500507595,https://www.vivareal.com.br/imoveis-lancamento/residencial-caroline-2500507595/,Residencial Caroline,"Rua Araraquara, 240 - Centro, Diadema - SP",46,2 Quartos,1 Banheiro,1 Vaga,,R$ 284.000,,Brooklin,2021-10-10 13:59
2531526482,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-115m2-venda-RS1277000-id-2531526482/,"Apartamento com 3 Quartos à Venda, 115m²","Rua Barão do Triunfo, 786 - Brooklin, São Paulo - SP",115,3 Quartos,4 Banheiros,2 Vagas,"Cozinha
Jardim
Piscina
Salão de jogos",R$ 1.277.000,R$ 1.500,Brooklin,2021-10-10 13:59
81827062,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-82m2-venda-RS1150000-id-81827062/,"Apartamento com 2 Quartos à Venda, 82m²","Rua Professor José Leite e Oiticica, 434 - Brooklin, São Paulo - SP",82,2 Quartos,4 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...",R$ 1.150.000,R$ 980,Brooklin,2021-10-10 13:59
2515250829,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-213m2-venda-RS2860000-id-2515250829/,"Apartamento com 4 Quartos à Venda, 213m²","Avenida Morumbi, 8000 - Brooklin, São Paulo - SP",213,4 Quartos,5 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 2.860.000,R$ 2.118,Brooklin,2021-10-10 13:59
2534568653,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-62m2-venda-RS649000-id-2534568653/,"Apartamento com 2 Quartos à Venda, 62m²","Rua Indiana - Brooklin, São Paulo - SP",62,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Elevador
Interfone
Área de serviço",R$ 649.000,R$ 1.270,Brooklin,2021-10-10 13:59
2537233806,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-167m2-venda-RS2200000-id-2537233806/,"Apartamento com 4 Quartos à Venda, 167m²","Rua Ministro Luiz Gallotti, 134 - Brooklin, São Paulo - SP",167,4 Quartos,5 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.200.000,,Brooklin,2021-10-10 13:59
2523912974,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-40m2-venda-RS510000-id-2523912974/,"Apartamento com Quarto à Venda, 40m²","Avenida Portugal, 1278 - Brooklin, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 510.000,R$ 700,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/vivavita-diadema-2434563977,https://www.vivareal.com.br/imoveis-lancamento/vivavita-diadema-2434563977/,Vivavita Diadema,"Rua Manoel da Nóbrega, 300 - Centro, Diadema - SP",45-55,2 Quartos,1-2 Banheiros,1 Vaga,Minha Casa Minha Vida,R$ 314.975,,Brooklin,2021-10-10 13:59
2520098702,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-21m2-venda-RS355000-id-2520098702/,"Apartamento com Quarto à Venda, 21m²","Avenida Roque Petroni Júnior, 110 - Brooklin, São Paulo - SP",21,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 355.000,R$ 350,Brooklin,2021-10-10 13:59
2535904698,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-144m2-venda-RS1590000-id-2535904698/,"Apartamento com 3 Quartos à Venda, 144m²","Rua Nebraska - Brooklin, São Paulo - SP",144,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Elevador
Ar-condicionado
Quadra poliesportiva
Cozinha
...",R$ 1.590.000,R$ 1.744,Brooklin,2021-10-10 13:59
2537220486,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-54m2-venda-RS604600-id-2537220486/,"Apartamento com 2 Quartos à Venda, 54m²","Brooklin, São Paulo - SP",54,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...",R$ 604.600,,Brooklin,2021-10-10 13:59
2533272804,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-127m2-venda-RS1690000-id-2533272804/,"Apartamento com 4 Quartos à Venda, 127m²","Brooklin, São Paulo - SP",127,4 Quartos,5 Banheiros,2 Vagas,"Piscina
Churrasqueira
Varanda
Jardim
Playground
...",R$ 1.690.000,,Brooklin,2021-10-10 13:59
2527315737,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-49m2-venda-RS200000-id-2527315737/,"Apartamento com 2 Quartos à Venda, 49m²","Brooklin, São Paulo - SP",49,2 Quartos,1 Banheiro,1 Vaga,,R$ 200.000,R$ 30,Brooklin,2021-10-10 13:59
2533127172,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-138m2-venda-RS1900000-id-2533127172/,Apartamento com 3 Quartos para Venda/Aluguel 138m²,"Brooklin, São Paulo - SP",138,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Varanda
Quintal
...","R$ 9.300 /mês
R$ 1.900.000",R$ 1.850,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/cgh-aeroporto-offices-2531053979,https://www.vivareal.com.br/imoveis-lancamento/cgh-aeroporto-offices-2531053979/,CGH Aeroporto Offices,"Avenida Washington Luís, s\n - Vila Congonhas, São Paulo - SP",39-47,-- Quarto,-- Banheiro,-- Vaga,,R$ 305.315,,Brooklin,2021-10-10 13:59
2532329482,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-86m2-venda-RS909900-id-2532329482/,"Apartamento com 3 Quartos à Venda, 86m²","Rua Andréa Paulinetti - Brooklin, São Paulo - SP",86,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Varanda
Playground
Quadra poliesportiva
...",R$ 909.900,R$ 800,Brooklin,2021-10-10 13:59
2511291304,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-67m2-venda-RS900000-id-2511291304/,"Apartamento com 2 Quartos à Venda, 67m²","Rua Castilho, 155 - Brooklin, São Paulo - SP",67,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Elevador
Varanda
Garagem
...",R$ 900.000,R$ 900,Brooklin,2021-10-10 13:59
2535862012,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-91m2-venda-RS1120000-id-2535862012/,"Apartamento com 2 Quartos à Venda, 91m²","Rua Joaquim Guarani, 271 - Brooklin, São Paulo - SP",91,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.120.000,R$ 10,Brooklin,2021-10-10 13:59
2537132169,https://www.vivareal.com.br/imovel/cobertura-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-759m2-venda-RS4600000-id-2537132169/,"Apartamento com 3 Quartos à Venda, 759m²","Rua Guaraiúva - Brooklin, São Paulo - SP",759,3 Quartos,5 Banheiros,4 Vagas,"Condomínio fechado
Ar-condicionado
Área de serviço
Varanda gourmet
Armário embutido
...",R$ 4.600.000,R$ 5.595,Brooklin,2021-10-10 13:59
2511898466,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-237m2-venda-RS1800000-id-2511898466/,Apartamento com 3 Quartos para Venda/Aluguel 237m²,"Brooklin, São Paulo - SP",237,3 Quartos,4 Banheiros,3 Vagas,"Escritório
Varanda","R$ 3.450 /mês
R$ 1.800.000",R$ 3.600,Brooklin,2021-10-10 13:59
2525387195,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-48m2-venda-RS490000-id-2525387195/,Apartamento com Quarto para Venda/Aluguel 48m²,"Rua Raposo Tavares - Brooklin, São Paulo - SP",48,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Varanda
Área de serviço
Cozinha
Interfone
...","R$ 1.900 /mês
R$ 490.000",R$ 650,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/you-versa-brooklin-2527856174,https://www.vivareal.com.br/imoveis-lancamento/you-versa-brooklin-2527856174/,You Versa Brooklin,"Rua Senador Milton Campos, 155 - Santo Amaro, São Paulo - SP",20-87,2-3 Quartos,1-2 Banheiros,1-2 Vagas,,R$ 290.000,,Brooklin,2021-10-10 13:59
2537027476,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-venda-RS930000-id-2537027476/,Apartamento com 3 Quartos para Venda/Aluguel 75m²,"Brooklin, São Paulo - SP",75,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Varanda
Ar-condicionado
...","R$ 3.000 /mês
R$ 930.000",R$ 800,Brooklin,2021-10-10 13:59
2529863641,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-57m2-venda-RS700000-id-2529863641/,"Apartamento com 2 Quartos à Venda, 57m²","Brooklin, São Paulo - SP",57,2 Quartos,2 Banheiros,1 Vaga,,R$ 700.000,,Brooklin,2021-10-10 13:59
2486649784,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-189m2-venda-RS3100000-id-2486649784/,"Apartamento com 4 Quartos à Venda, 189m²","Rua Michigan, 470 - Brooklin, São Paulo - SP",189,4 Quartos,5 Banheiros,4 Vagas,,R$ 3.100.000,R$ 1.900,Brooklin,2021-10-10 13:59
2521440182,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1199000-id-2521440182/,Apartamento com 2 Quartos à Venda/Aluguel 100m²,"Rua Nebraska, 384 - Brooklin, São Paulo - SP",100,2 Quartos,3 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Academia
Jardim
Área de serviço
...","R$ 5.950 /mês
R$ 1.199.000",R$ 1.500,Brooklin,2021-10-10 13:59
2536324794,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-45m2-venda-RS665000-id-2536324794/,"Apartamento com Quarto à Venda, 45m²","Rua Castilho, 155 - Brooklin, São Paulo - SP",45,1 Quarto,1 Banheiro,1 Vaga,Ar-condicionado,R$ 665.000,R$ 550,Brooklin,2021-10-10 13:59
2526310536,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1100000-id-2526310536/,"Apartamento com Quarto à Venda, 70m²","Avenida Padre Antônio José dos Santos, 102 - Brooklin, São Paulo - SP",70,1 Quarto,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 1.100.000,R$ 1.200,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/versa-brooklin-2500151697,https://www.vivareal.com.br/imoveis-lancamento/versa-brooklin-2500151697/,VERSA BROOKLIN,"Rua Senador Milton Campos, 155 - Santo Amaro, São Paulo - SP",58-87,2-3 Quartos,1-2 Banheiros,1-2 Vagas,,Sob Consulta,,Brooklin,2021-10-10 13:59
2509389987,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-86m2-venda-RS932500-id-2509389987/,"Apartamento com 3 Quartos à Venda, 86m²","Rua Andréa Paulinetti, 241 - Brooklin, São Paulo - SP",86,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Varanda
Quintal
...",R$ 932.500,R$ 680,Brooklin,2021-10-10 13:59
2528276579,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-40m2-venda-RS480000-id-2528276579/,"Apartamento com Quarto à Venda, 40m²","Rua Ribeiro do Vale, 152 - Brooklin, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Portaria 24h
Ar-condicionado
Mobiliado",R$ 480.000,R$ 1.400,Brooklin,2021-10-10 13:59
2536385979,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1100000-id-2536385979/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Getúlio Soares da Rocha - Brooklin, São Paulo - SP",100,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.100.000,,Brooklin,2021-10-10 13:59
2518748791,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-83m2-venda-RS899000-id-2518748791/,"Apartamento com 3 Quartos à Venda, 83m²","Rua Conceição de Monte Alegre - Brooklin, São Paulo - SP",83,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Academia
Ar-condicionado
Jardim
Playground
...",R$ 899.000,R$ 900,Brooklin,2021-10-10 13:59
2536189040,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-74m2-venda-RS849800-id-2536189040/,"Apartamento com 3 Quartos à Venda, 74m²","Brooklin, São Paulo - SP",74,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Elevador
Academia
Espaço gourmet
Ar-condicionado
...",R$ 849.800,,Brooklin,2021-10-10 13:59
2533623492,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1485000-id-2533623492/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Joaquim Guarani, 271 - Brooklin, São Paulo - SP",110,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.485.000,R$ 660,Brooklin,2021-10-10 13:59
2529739111,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2337400-id-2529739111/,"Apartamento com 4 Quartos à Venda, 180m²","Brooklin, São Paulo - SP",180,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Ar-condicionado
Área de serviço
...",R$ 2.337.400,,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/viva-benx-chacara-santo-antonio-2529800399,https://www.vivareal.com.br/imoveis-lancamento/viva-benx-chacara-santo-antonio-2529800399/,Viva Benx Chacara Santo Antonio,"Avenida João Dias, 2074 - Santo Amaro, São Paulo - SP",34-37,1-2 Quartos,1 Banheiro,1 Vaga,,R$ 219.000,,Brooklin,2021-10-10 13:59
2528407400,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-44m2-venda-RS650000-id-2528407400/,Apartamento com Quarto para Venda/Aluguel 44m²,"Avenida Santo Amaro - Brooklin, São Paulo - SP",44,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Ar-condicionado
Varanda gourmet
...","R$ 2.800 /mês
R$ 650.000",R$ 730,Brooklin,2021-10-10 13:59
2530564842,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-234m2-venda-RS3200000-id-2530564842/,"Apartamento com 3 Quartos à Venda, 234m²","Brooklin, São Paulo - SP",234,3 Quartos,5 Banheiros,4 Vagas,"Piscina
Varanda
Ar-condicionado
Área de serviço
Quadra poliesportiva
...",R$ 3.200.000,R$ 2.850,Brooklin,2021-10-10 13:59
2516924628,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-178m2-venda-RS2590000-id-2516924628/,"Apartamento com 4 Quartos à Venda, 178m²","Rua Pensilvânia - Brooklin, São Paulo - SP",178,4 Quartos,4 Banheiros,3 Vagas,"Piscina
Elevador
Varanda
Área de serviço
Playground
...",R$ 2.590.000,R$ 1.923,Brooklin,2021-10-10 13:59
2535320479,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-138m2-venda-RS2100000-id-2535320479/,"Apartamento com 3 Quartos à Venda, 138m²","Avenida Portugal - Brooklin, São Paulo - SP",138,3 Quartos,5 Banheiros,2 Vagas,"Jardim
Área de serviço
Playground
Salão de festas
Quadra poliesportiva
...",R$ 2.100.000,R$ 1.650,Brooklin,2021-10-10 13:59
2530652790,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-108m2-venda-RS1687500-id-2530652790/,"Apartamento com 3 Quartos à Venda, 108m²","Rua Sansão Alves dos Santos - Brooklin, São Paulo - SP",108,3 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Piscina
Playground
Sauna",R$ 1.687.500,R$ 1.500,Brooklin,2021-10-10 13:59
2535904182,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-65m2-venda-RS1300000-id-2535904182/,Apartamento com 2 Quartos para Venda/Aluguel 65m²,"Rua Ministro Luiz Gallotti - Brooklin, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...","R$ 6.000 /mês
R$ 1.300.000",R$ 800,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/on-brooklin-2527983916,https://www.vivareal.com.br/imoveis-lancamento/on-brooklin-2527983916/,ON BROOKLIN,"Avenida Santo Amaro, 5200 - Santo Amaro, São Paulo - SP",18-20,1 Quarto,1 Banheiro,1 Vaga,,R$ 243.000,,Brooklin,2021-10-10 13:59
2536405931,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-54m2-venda-RS580000-id-2536405931/,"Apartamento com 2 Quartos à Venda, 54m²","Rua Guararapes, 450 - Brooklin, São Paulo - SP",54,2 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Aceita animais
Jardim
Área de serviço
Salão de festas
...",R$ 580.000,R$ 946,Brooklin,2021-10-10 13:59
2527922578,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-97m2-venda-RS850000-id-2527922578/,"Apartamento com 3 Quartos à Venda, 97m²","Rua Coronel Conrado Siqueira Campos, 47 - Brooklin, São Paulo - SP",97,3 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Elevador
Interfone
Piscina
Quadra poliesportiva",R$ 850.000,R$ 1.156,Brooklin,2021-10-10 13:59
2518360370,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-73m2-venda-RS600000-id-2518360370/,"Apartamento com 2 Quartos à Venda, 73m²","Rua Carolina do Sul - Brooklin, São Paulo - SP",73,2 Quartos,2 Banheiros,1 Vaga,Armário na cozinha,R$ 600.000,R$ 1.003,Brooklin,2021-10-10 13:59
2522975269,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-40m2-venda-RS299000-id-2522975269/,"Apartamento com Quarto à Venda, 40m²","Rua Guararapes, 1889 - Brooklin, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Ar-condicionado
Armário embutido
...",R$ 299.000,R$ 1.729,Brooklin,2021-10-10 13:59
2518132391,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-54m2-venda-RS685000-id-2518132391/,"Apartamento com Quarto à Venda, 54m²","Avenida Portugal, 1278 - Brooklin, São Paulo - SP",54,1 Quarto,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...",R$ 685.000,R$ 794,Brooklin,2021-10-10 13:59
2525852377,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-25m2-venda-RS349900-id-2525852377/,"Apartamento com Quarto à Venda, 25m²","Rua Professor Doutor José Marques da Cruz, 75 - Brooklin, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 349.900,R$ 250,Brooklin,2021-10-10 13:59
https://www.vivareal.com.br/imoveis-lancamento/living-wish-santo-amaro-2527394198,https://www.vivareal.com.br/imoveis-lancamento/living-wish-santo-amaro-2527394198/,Living Wish - Santo Amaro,"Avenida João Dias, 2192 - Santo Amaro, São Paulo - SP",67-83,2-3 Quartos,-- Banheiro,2 Vagas,,R$ 813.000,,Brooklin,2021-10-10 13:59
2511682977,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS567000-id-2511682977/,"Apartamento com 3 Quartos à Venda, 80m²","Rua Sansão Alves dos Santos, 138 - Brooklin, São Paulo - SP",80,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Playground
Salão de festas
...",R$ 567.000,R$ 860,Brooklin,2021-10-10 13:59
2515960237,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-24m2-venda-RS277615-id-2515960237/,"Apartamento com Quarto à Venda, 24m²","Avenida Santo Amaro - Brooklin, São Paulo - SP",24,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Elevador
Condomínio fechado
Academia
Espaço gourmet
...",R$ 277.615,,Brooklin,2021-10-10 13:59
2520065999,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-147m2-venda-RS1900000-id-2520065999/,"Apartamento com 3 Quartos à Venda, 147m²","Rua Professor José Leite e Oiticica, 240 - Brooklin, São Paulo - SP",147,3 Quartos,4 Banheiros,2 Vagas,"Ar-condicionado
Churrasqueira
Piscina
Sauna",R$ 1.900.000,R$ 1.200,Brooklin,2021-10-10 13:59
2519389590,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-172m2-venda-RS2285000-id-2519389590/,Apartamento com 4 Quartos para Venda/Aluguel 172m²,"Rua Flórida - Brooklin, São Paulo - SP",172,4 Quartos,5 Banheiros,4 Vagas,"Piscina
Mobiliado
Elevador
Área de serviço
Quadra poliesportiva
...","R$ 9.800 /mês
R$ 2.285.000",R$ 1.955,Brooklin,2021-10-10 13:59
